,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw,blendShapes.TongueTipUp,blendShapes.TongueTipDown,blendShapes.TongueTipLeft,blendShapes.TongueTipRight,blendShapes.TongueRollUp,blendShapes.TongueRollDown,blendShapes.TongueRollLeft,blendShapes.TongueRollRight,blendShapes.TongueUp,blendShapes.TongueDown,blendShapes.TongueLeft,blendShapes.TongueRight,blendShapes.TongueIn,blendShapes.TongueStretch,blendShapes.TongueWide,blendShapes.TongueNarrow
0,0.0,0.01350434310734272,0.0,0.0,0.0,0.0,0.0,0.00046338909305632114,0.014338690787553787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02694740891456604,0.10165312886238098,0.0,0.0,0.02972906455397606,0.0038579439278692007,0.002356893615797162,0.09871810674667358,0.11412940174341202,0.0,0.0075568160973489285,0.12427263706922531,0.13296422362327576,0.0040634931065142155,0.00514878099784255,0.0,0.013143675401806831,0.397026926279068,0.026563895866274834,0.002977697877213359,0.0,0.0,0.0012168468674644828,0.002230430953204632,0.0,0.06890949606895447,0.07319558411836624,0.0,0.010554107837378979,0.0,0.0,0.0,0.0,0.0026138874236494303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021345335990190506,0.0,0.0,0.011901497840881348,0.20000000298023224,0.0,0.0006086855428293347,0.0,0.012135599739849567,0.03977520391345024,0.055943116545677185
1,0.03333333333333333,0.03300706669688225,0.0,0.0,0.0,0.0,0.0,0.0004986124113202095,0.033637773245573044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02796502411365509,0.0936582013964653,0.0,0.0,0.005506313871592283,0.004865875001996756,0.002333297161385417,0.1042448878288269,0.11830712854862213,0.0,0.007605193182826042,0.10432402044534683,0.11254709213972092,0.004170531406998634,0.005233778152614832,0.0,0.01940339058637619,0.3971652388572693,0.023797348141670227,0.002452087588608265,0.0,0.0,0.0009126408258453012,0.02348281443119049,0.02096397615969181,0.1252124160528183,0.12926188111305237,0.0,0.011506214737892151,0.0,0.0,0.0,0.0,0.0028223961126059294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.138943717814982e-05,0.0,0.0,0.008354573510587215,0.20000000298023224,0.0,0.000443404569523409,0.0,0.00770072266459465,0.0302493367344141,0.04229273274540901
2,0.06666666666666667,0.03353021666407585,0.0,0.0,0.0,0.0,0.0,0.0005239658057689667,0.034221626818180084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02811243198812008,0.09429967403411865,0.0,0.0,3.5621971619548276e-05,0.004778008442372084,0.0026417402550578117,0.09996362775564194,0.11418308317661285,0.0,0.007611763663589954,0.09964615851640701,0.10796131938695908,0.00401196489110589,0.00508068548515439,0.0,0.017602697014808655,0.4076898992061615,0.023617764934897423,0.0023367367684841156,0.0,0.0,0.0007886762614361942,0.02926623262465,0.02636067382991314,0.12718260288238525,0.13139608502388,0.0,0.01188307162374258,0.0,0.0,0.0,0.0,0.0029068130534142256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.007009074557572603,0.015181914903223515,0.027121637016534805
3,0.1,0.03603677824139595,0.0,0.0,0.0,0.0,0.0,0.0005307327955961227,0.036721061915159225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028134021908044815,0.09144329279661179,0.0,0.0,0.010500148870050907,0.004168781917542219,0.0023922566324472427,0.10003940016031265,0.11387081444263458,0.0,0.007746975403279066,0.09324070811271667,0.10156426578760147,0.004487230908125639,0.005569768603891134,0.0,0.01897365041077137,0.39684873819351196,0.02074471488595009,0.0025318555999547243,0.0,0.0,0.0009733669576235116,0.04202381521463394,0.03830454871058464,0.13179627060890198,0.1360805183649063,0.0,0.012166769243776798,0.0,0.0,0.0,0.0,0.0031334750819951296,0.0,0.0,0.0,0.0,0.0,0.0,0.007320672273635864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115655541419983,0.0,0.0,0.0,0.002576233586296439,0.0,0.032319311052560806
4,0.13333333333333333,0.038809455931186676,0.0,0.0,0.0,0.0,0.0,0.0005468185408972204,0.039509475231170654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028319567441940308,0.08655892312526703,0.0,0.0,0.014614861458539963,0.0036324800457805395,0.002090712310746312,0.10023383051156998,0.11355669796466827,0.0,0.007736526429653168,0.08718723058700562,0.09544600546360016,0.00483584264293313,0.005914945155382156,0.0,0.021421633660793304,0.38513895869255066,0.018428772687911987,0.0026785798836499453,0.0,0.0,0.0011403062380850315,0.050076838582754135,0.04615455120801926,0.13838832080364227,0.14273160696029663,0.0,0.012508135288953781,0.0,0.0,0.0,0.0,0.003171487944200635,0.0,0.0,0.0,0.0,0.0,0.0,0.01761549524962902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22734102606773376,0.0,0.0,0.0,0.000616300618276,0.0,0.06190800294280052
5,0.16666666666666666,0.04100978374481201,0.0,0.0,0.0,0.0,0.0,0.0005515482625924051,0.04168442264199257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02838240936398506,0.08362449705600739,0.0,0.0,0.01628246158361435,0.003447463735938072,0.001676203915849328,0.09952603280544281,0.11270546913146973,0.0,0.007667893543839455,0.08187301456928253,0.09008278697729111,0.005008898209780455,0.00608304888010025,0.0,0.02449447102844715,0.3803902566432953,0.016826217994093895,0.0026868635322898626,0.0,0.0,0.0012371413176879287,0.05390319228172302,0.05010783672332764,0.14575713872909546,0.15015196800231934,0.0,0.012794708833098412,0.0,0.0,0.0,0.0,0.003118368797004223,0.0,0.0,0.0,0.0,0.0,0.0,0.012773847207427025,0.0,0.0,0.0,0.005425740033388138,0.0,0.0,0.0,0.2334987223148346,0.0,0.0,0.0,0.0,0.0,0.06632766127586365
6,0.2,0.04510427266359329,0.0,0.0,0.0,0.0,0.0,0.0005539107369259,0.04576127603650093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026843711733818054,0.060122571885585785,0.0,0.0,0.0963921919465065,0.0014850329607725143,0.0,0.09678762406110764,0.1068819984793663,0.0,0.008160070516169071,0.060637760907411575,0.06851077824831009,0.007516573648899794,0.00861123763024807,0.0,0.04152706265449524,0.28891313076019287,0.006684088613837957,0.003951003309339285,0.0,0.0,0.002517928136512637,0.08693812042474747,0.08141977339982986,0.1535017192363739,0.15798960626125336,0.0,0.013155987486243248,0.0,0.0,9.286175554734655e-06,0.0,0.0035344192292541265,0.0,0.0,0.0,0.0,0.0,0.0,0.0041493806056678295,0.0,0.0,0.0,0.030721548944711685,0.0,0.0,0.0,0.2927265167236328,0.0,0.0,0.0,0.0,0.0,0.13289889693260193
7,0.23333333333333334,0.051479022949934006,0.0,0.0,0.0,0.0,0.0,0.0005596873234026134,0.05213318392634392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009049809537827969,0.03408676013350487,0.038243528455495834,0.0,0.0,0.19065430760383606,0.0011369617423042655,0.0,0.09042417258024216,0.09531133621931076,0.0,0.008292162790894508,0.017699366435408592,0.02436778135597706,0.01280337292701006,0.013838629238307476,0.0,0.0642613023519516,0.1776275634765625,0.0,0.005216971039772034,0.0,0.0,0.004068410489708185,0.11968781054019928,0.11271563917398453,0.16732880473136902,0.17222484946250916,0.0,0.014012018218636513,0.0,0.0,0.0001416072918800637,0.0,0.003805786371231079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025052256882190704,0.0,0.0,0.0,0.27425330877304077,0.0,0.0,0.0045839655213057995,0.0,0.0,0.1081342101097107
8,0.26666666666666666,0.05490671843290329,0.0,0.0,0.0,0.0,0.0,0.0006251077284105122,0.05570915713906288,0.0,0.0,0.0,0.0,0.0,0.0,0.022896215319633484,0.023765450343489647,0.04485907033085823,0.02507450059056282,0.0,0.0027010347694158554,0.27378615736961365,0.00012651903671212494,0.0,0.08719642460346222,0.08717623353004456,0.0,0.00906476378440857,0.0,0.006550215184688568,0.015197095461189747,0.016296274960041046,0.0,0.06363973766565323,0.0646389052271843,0.01620754413306713,0.008000208996236324,0.0,0.0,0.006951736751943827,0.15059664845466614,0.14147332310676575,0.1739138960838318,0.1793842315673828,0.0,0.015017453581094742,0.0,0.0,0.00020546175073832273,0.0,0.004143029451370239,0.0,0.0,0.0,0.0,0.0,0.0,0.003339812159538269,9.435356332687661e-05,0.0,0.0,0.034208230674266815,0.0,0.0,0.0,0.3044191002845764,0.0,0.0,0.0007857158780097961,0.0,0.0,0.14328190684318542
9,0.3,0.059146929532289505,0.0,0.0,0.0,0.0,0.0,0.00062545359833166,0.05991935729980469,0.0,0.0,0.0,0.0,0.0,0.0,0.030659550800919533,0.02754010260105133,0.046739328652620316,0.017546623945236206,0.0,0.05792982131242752,0.2592254877090454,0.0002238808519905433,0.0,0.09818657487630844,0.0948687344789505,0.0,0.01008125115185976,0.0012119427556172013,0.007125984877347946,0.015524439513683319,0.01668316312134266,0.0,0.06689027696847916,0.024365829303860664,0.024070817977190018,0.009257231839001179,0.0,0.0,0.008014076389372349,0.16664749383926392,0.1558765172958374,0.18167608976364136,0.18733017146587372,0.0,0.01531735248863697,0.0,0.0,0.00024851973284967244,0.0,0.004736107308417559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020338518545031548,0.0,0.0,0.0,0.25117599964141846,0.0,0.0,0.00451559666544199,0.0,0.0,0.08777143061161041
